v0,Cycle,Smoother,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,V,F,Jacobi,ColorGS,Line,ZebraLine,Cost,Cache
True,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,100,7834
True,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,100,3582
True,True,True,True,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,100,6524
True,True,True,True,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,100,34
True,True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,100,3778
True,True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,100,3313
True,True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,100,4638
True,True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,100,2529
True,True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,100,2872
True,True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,100,2367
True,True,True,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,100,2066
True,True,True,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,100,6664
True,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,100,5138
True,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,100,5291
True,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,100,4569
True,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,100,6265
True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,100,2733
True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,100,2656
True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,100,2208
True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,100,406
True,True,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,100,3701
True,True,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,100,3839
True,True,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,100,7087
True,True,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,100,3714
True,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,100,2375
True,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,100,1162
True,True,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,100,3761
True,True,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,100,6416
True,True,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,100,3656
True,True,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,100,5416
True,True,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,100,3232
True,True,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,100,2037
True,True,True,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,100,967
True,True,True,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,100,2240
True,True,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,100,1997
True,True,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,100,4826
True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,100,5587
True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,100,2844
True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,100,3064
True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,100,1778
True,True,True,True,True,False,False,False,True,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,100,7682
True,True,True,True,True,False,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,100,839
